what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453645583250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645646407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645647718
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453645669835
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453645700574
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453645713038
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453645727333
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1453645760955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645763966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645768572
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1453645768577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645772313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645773554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645774828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645779698
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453645779703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645781222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645795912
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453645795966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645800898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645803583
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453645803588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645808973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645809170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645811256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645811469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645816298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645840262
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453645840267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645847249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645847445
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1453645849711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645868715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645868738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645868788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645873537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645876503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645879985
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453645879990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453645904403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645907418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645920310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645920327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645920583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453645920584
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453645924729
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453645924777
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453645927192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1453645928672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453645929709
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453645931396
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453645935851
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453645936397
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453645937279
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453645937279
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1453645939070
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453645940330
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453645940384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1453645942803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453645943874
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1453645954366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645956881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645967067
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1453645967073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645970731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645972262
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453645978843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645979141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645979626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645986947
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453645988624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453645988646
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1453645988651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1453645988651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646045039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646051290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1453646051296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646054560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646056128
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453646057691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646057971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646058494
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453646068601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646068893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646069435
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453646072419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646072718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646073170
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453646079233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646079531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646080087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646091136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646123419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646127028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646134826
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1453646134838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646138418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646139860
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453646141155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646141485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646141986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646182426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646187617
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1453646187623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646191422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646193001
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453646194837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646195130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646195387
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453646197904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646226915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646282221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646286144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646287482
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453646288261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646288552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646289016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646311071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646312476
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453646314960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646315288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646315797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453646326672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453646328103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646334904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646336239
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453646337428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646337727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646338222
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1453646349109
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453646349332
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453646349381
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453646361281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646387847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646389238
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453646390664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646390983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646391277
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453646401817
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453646410334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453646419418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453646422083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646424197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646425524
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453646426696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646426995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646427272
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453646461914
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453646474768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646873647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646874935
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453646876540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646876885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646877172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646893574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646894911
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453646896458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646896761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646897074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646918893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646920454
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453646921694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646922032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646922331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646983933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453646985700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647070319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647071695
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453647073551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647073889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647074181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647116380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647117677
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453647119430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647119766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647120056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647135139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647142500
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1453647142514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647146040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647147553
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453647148894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647149193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647149481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647167425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647168711
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453647169292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647169635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647169929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647194398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647194883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647194899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647194919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647194957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647194985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647195846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1453647205306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647212186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647213463
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453647214737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647215068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647215356
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1453647225853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647230636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647235081
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1453647235089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647238781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647240233
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453647241546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647241883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647242355
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453647285673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453647299315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453647301133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453647305169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453647307112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647314837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647316175
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453647318247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647318553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647319050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647340798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647342154
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453647343746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647344068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647344580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647347569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647349056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647354936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647356265
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453647357399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647357721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647358220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647388482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647389846
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453647392757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647393078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647393576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647405670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647406328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647406865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647407284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647407815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453647409149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647411971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647413255
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1453647414746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647415087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647415591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453647434563
